炉号,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C,连铸正样Mn,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A06154             ,HRB400B    ,1688,0.00031,,0.00032,,0.002,73450,0.0023,0.0135,0.00031,0.00034,0.0034,0.468,0.0022,0.009,0.014,0.035,0.0039,0.0017,0.0022,43,0,0,0,0,75,0,0,0,0,0,90,0,1450,132,0
7A06153             ,HRB400B    ,1673,0.00055,,0.00029,,0.002,71000,0.0023,0.0136,0.00029,0.00031,0.0038,0.471,0.0027,0.007,0.016,0.036,0.0039,0.0017,0.0025,7,0,0,0,40,50,0,0,0,0,0,72,0,1450,132,0
7A06152             ,HRB400B    ,1680,0.00051,,0.00021,,0.002,72450,0.0024,0.0131,0.00024,0.00025,0.0035,0.472,0.0024,0.007,0.011,0.035,0.0037,0.0015,0.0028,7,0,0,0,40,50,0,0,0,0,0,68,0,1450,132,0
7A06151             ,HRB400B    ,1679,0.00031,,0.00024,,0.002,70300,0.0024,0.0129,0.00026,0.00026,0.0035,0.468,0.002,0.009,0.013,0.035,0.0038,0.0016,0.002,7,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0
7A06150             ,HRB400B    ,1672,0.00047,,0.00025,,0.002,68350,0.0024,0.0135,0.00027,0.00028,0.0036,0.479,0.0024,0.009,0.015,0.035,0.0037,0.0015,0.0016,5,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0
7A06149             ,HRB400B    ,0,0.00036,,0.00029,,0.002,70650,0.0024,0.0129,0.00032,0.00029,0.0034,0.469,0.0025,0.007,0.016,0.035,0.0038,0.0016,0.0033,7,0,0,0,40,50,0,0,0,0,0,85,0,1450,132,0
7A06148             ,HRB400B    ,1803,0.00024,,0.00021,,0.001,71900,0.0024,0.0133,0.00026,0.00023,0.0035,0.475,0.0015,0.009,0.015,0.036,0.0039,0.0016,0.0028,45,0,0,0,0,75,0,0,0,0,0,92,0,1500,132,0
7A06147             ,HRB400B    ,1669,0.00019,,0.00027,,0.001,69400,0.0023,0.0128,0.0003,0.00017,0.0033,0.455,0.0014,0.006,0.013,0.034,0.004,0.0017,0.0023,5,0,0,0,40,50,0,0,0,0,0,92,0,1420,132,0
7A06146             ,HRB400B    ,1689,0.00071,,0.00025,,0.002,68850,0.0023,0.0128,0.00028,0.00032,0.0035,0.457,0.0024,0.008,0.014,0.033,0.004,0.0018,0.0027,7,0,0,0,41,25,0,0,200,0,0,68,0,1320,132,0
7A06145             ,HRB400B    ,0,0.00074,,0.00017,,0.002,76600,0.0023,0.013,0.00026,0.00033,0.0035,0.46,0.0022,0.006,0.012,0.034,0.0036,0.0014,0.0022,5,0,0,0,35,25,0,0,200,0,0,54,0,1130,132,0
7A06144             ,HRB400B    ,1629,0.00046,,0.00026,,0.002,65650,0.0024,0.0129,0.00027,0.00027,0.0036,0.468,0.0021,0.007,0.014,0.032,0.0038,0.0016,0.0022,7,0,0,40,0,25,0,0,200,0,0,85,0,1350,132,0
7A06143             ,HRB400B    ,1610,0.00038,,0.00034,,0.001,74400,0.0023,0.0129,0.00034,0.00023,0.0036,0.456,0.0014,0.006,0.011,0.034,0.0037,0.0015,0.0025,6,0,0,0,40,50,0,0,200,0,0,85,0,1320,132,0
7A06142             ,HRB400B    ,1689,0.00027,,0.00032,,0.002,72450,0.0024,0.0129,0.00031,0.00026,0.0036,0.467,0.0017,0.005,0.01,0.034,0.0037,0.0015,0.0016,15,0,0,0,33,50,0,0,200,0,0,85,0,1280,132,0
7A06141             ,HRB400B    ,1652,0.00065,,0.00034,,0.002,71350,0.0023,0.0129,0.00031,0.00024,0.0035,0.459,0.0022,0.009,0.018,0.035,0.004,0.0018,0.0024,16,0,0,0,33,25,0,0,200,0,0,68,0,1300,132,0
7A06140             ,HRB400B    ,1659,0.00066,,0.00036,,0.002,73500,0.0024,0.0129,0.00037,0.00024,0.0038,0.468,0.0022,0.006,0.013,0.035,0.0121,0.0095,0.0029,15,0,0,0,31,25,0,0,200,0,0,68,0,1220,132,0
7A06139             ,HRB400B    ,1689,0.00078,,0.00033,,0.002,69450,0.0023,0.0127,0.00032,0.00025,0.0037,0.454,0.0018,0.007,0.013,0.034,0.0151,0.0125,0.0022,15,0,0,0,30,25,0,0,200,0,0,54,0,1180,132,0
7A06138             ,HRB400B    ,1656,0.00061,,0.0003,,0.002,70650,0.0023,0.0129,0.00029,0.00017,0.0036,0.457,0.0015,0.007,0.016,0.034,0.0039,0.0017,0.0018,14,0,0,0,30,25,0,0,200,0,0,68,0,1160,132,0
7A06137             ,HRB400B    ,1653,0.00083,,0.00035,,0.002,66700,0.0022,0.0132,0.00034,0.00027,0.0038,0.453,0.0022,0.006,0.013,0.034,0.004,0.0018,0.0021,16,0,0,0,34,25,0,0,200,0,0,54,0,1370,132,0
7A06136             ,HRB400B    ,1664,0.00022,,0.00033,,0.002,76950,0.0024,0.0134,0.00033,0.00019,0.0035,0.475,0.0012,0.008,0.014,0.036,0.004,0.0017,0.0022,15,0,0,0,30,50,0,0,200,0,0,85,0,1310,132,0
7A06135             ,HRB400B    ,1688,0.00079,,0.00025,,0.002,66450,0.0023,0.0128,0.00026,0.00022,0.0035,0.456,0.0016,0.006,0.013,0.036,0.004,0.0018,0.0025,15,0,0,0,31,25,0,0,200,0,0,54,0,1220,132,0
7A06134             ,HRB400B    ,1669,0.00067,,0.00028,,0.002,70400,0.0023,0.0128,0.00027,0.00022,0.0037,0.457,0.0021,0.005,0.012,0.035,0.0039,0.0017,0.0027,15,0,0,0,31,25,0,0,200,0,0,68,0,1240,132,0
7A06133             ,HRB400B    ,1688,0.00065,,0.00028,,0.002,70750,0.0023,0.0128,0.00027,0.00027,0.0035,0.457,0.0025,0.005,0.017,0.035,0.0348,0.0319,0.0019,16,0,0,0,33,25,0,0,200,0,0,68,0,1320,132,0
7A06132             ,HRB400B    ,1675,0.0007,,0.0003,,0.002,75200,0.0023,0.0131,0.00027,0.00029,0.0037,0.462,0.0024,0.007,0.015,0.034,0.0038,0.0016,0.0021,16,0,0,0,33,25,0,0,200,0,0,68,0,1320,132,0
7A06131             ,HRB400B    ,1694,0.00025,,0.00025,,0.002,74400,0.0024,0.0136,0.00027,0.0003,0.0038,0.479,0.0021,0.007,0.015,0.033,0.0039,0.0017,0.0022,15,0,0,0,0,50,0,0,200,0,0,0,0,1320,132,0
7A06130             ,HRB400B    ,1653,0.00047,,0.00033,,0.002,69650,0.0023,0.0128,0.00034,0.00018,0.0035,0.455,0.0018,0.007,0.017,0.033,0.0038,0.0016,0.0027,15,0,0,0,30,50,0,0,200,0,0,80,0,1260,132,0
7A06129             ,HRB400B    ,1651,0.00059,,0.00031,,0.002,70500,0.0023,0.0134,0.00032,0.00023,0.0036,0.468,0.0027,0.009,0.017,0.036,0.0037,0.0015,0.002,15,0,0,0,30,50,0,0,200,0,0,60,0,1180,132,0
7A06128             ,HRB400B    ,1666,0.00041,,0.00035,,0.002,66350,0.0024,0.0133,0.00034,0.00022,0.0037,0.472,0.0017,0.005,0.013,0.032,0.0042,0.002,0.0021,16,0,0,0,31,50,0,0,200,0,0,95,0,1380,132,0
7A06127             ,HRB400B    ,1669,0.00021,,0.00024,,0.002,74500,0.0023,0.0129,0.00031,0.00019,0.0035,0.457,0.0017,0.007,0.015,0.032,0.0039,0.0017,0.0027,15,0,0,0,31,50,0,0,200,0,0,93,0,1340,132,0
7A06126             ,HRB400B    ,1675,0.00049,,0.00019,,0.001,71100,0.0023,0.0129,0.00024,0.00024,0.0035,0.457,0.002,0.006,0.015,0.031,0.0059,0.0036,0.0035,15,0,0,0,30,50,0,0,200,0,0,80,0,1260,132,0
7A06125             ,HRB400B    ,1647,0.00044,,0.00027,,0.001,70800,0.0023,0.0127,0.00029,0.00034,0.0035,0.453,0.0022,0.006,0.013,0.03,0.0038,0.0016,0.0024,16,0,0,0,31,0,0,0,200,0,0,95,0,1420,132,0
7A06124             ,HRB400B    ,0,0.00068,,0.00032,,0.002,78450,0.0023,0.0134,0.00028,0.0002,0.0037,0.465,0.0015,0.007,0.015,0.03,0.0042,0.002,0.0026,15,0,0,0,31,25,0,0,200,0,0,0,0,1480,132,0
7A06123             ,HRB400B    ,1667,0.00047,,0.00025,,0.002,76050,0.0023,0.0129,0.00028,0.00035,0.0036,0.457,0.0021,0.008,0.014,0.031,0.004,0.0017,0.002,14,0,0,0,30,25,0,0,200,0,0,80,0,1250,132,0
7A06122             ,HRB400B    ,1677,0.00053,,0.0003,,0.002,72300,0.0024,0.0129,0.00031,0.00035,0.0038,0.468,0.0022,0.007,0.012,0.031,0.0043,0.0021,0.0017,14,0,0,0,30,50,0,0,200,0,0,85,0,1280,132,0
7A06121             ,HRB400B    ,1656,0.00033,,0.00029,,0.002,71600,0.0024,0.0134,0.00031,0.00035,0.0036,0.478,0.0025,0.007,0.015,0.033,0.0059,0.0036,0.0027,14,0,0,0,30,50,0,0,200,0,0,102,0,1280,132,0
7A06120             ,HRB400B    ,1658,0.00052,,0.00032,,0.002,70700,0.0024,0.0132,0.00031,0.00023,0.0037,0.472,0.0021,0.007,0.013,0.032,0.004,0.0018,0.0029,14,0,0,0,30,50,0,0,200,0,0,85,0,1250,132,0
7A06119             ,HRB400B    ,1662,0.00051,,0.00033,,0.002,69800,0.0024,0.0132,0.00029,0.00019,0.0037,0.472,0.0021,0.006,0.013,0.031,0.0042,0.002,0.0023,15,0,0,0,30,50,0,0,200,0,0,85,0,1310,132,0
7A06118             ,HRB400B    ,1625,0.00041,,0.00034,,0.002,74600,0.0024,0.0131,0.00033,0.00023,0.0036,0.471,0.0022,0.008,0.013,0.032,0.0045,0.0023,0.0023,17,0,0,0,30,50,0,0,200,0,0,95,0,1400,132,0
7A06117             ,HRB400B    ,1667,0.00044,,0.00033,,0.002,76850,0.0024,0.013,0.00032,0.00017,0.0034,0.468,0.0018,0.005,0.014,0.031,0.0051,0.0028,0.0022,15,0,0,0,30,50,0,0,200,0,0,95,0,1310,88,0
7A06116             ,HRB400B    ,1661,0.00013,,0.00026,,0.002,73900,0.0023,0.0129,0.00029,0.00021,0.0034,0.457,0.0018,0.007,0.013,0.033,0.0039,0.0016,0.0014,14,0,0,0,30,50,0,0,200,0,0,102,0,1260,88,0
7A06115             ,HRB400B    ,1658,0.00089,,0.00021,,0.002,69550,0.0023,0.0129,0.00026,0.00014,0.0035,0.455,0.0012,0.008,0.013,0.03,0.0039,0.0017,0.0016,14,0,0,0,32,0,0,0,300,0,0,68,0,1247,88,20
7A06114             ,HRB400B    ,1692,0.00066,,0.00023,,0.002,74800,0.0022,0.0133,0.00024,0.0002,0.0037,0.453,0.0015,0.007,0.012,0.032,0.0038,0.0016,0.0024,15,0,0,0,30,25,0,0,300,0,0,85,0,1082,88,0
7A06113             ,HRB400B    ,1653,0.0013,,0.00025,,0.002,69250,0.0022,0.0132,0.00028,0.00023,0.0036,0.452,0.0021,0.009,0.015,0.03,0.0039,0.0017,0.0019,16,0,0,0,32,0,0,0,300,0,0,34,0,1258,88,20
7A06112             ,HRB400B    ,1693,0.0008,,0.00025,,0.002,74000,0.0023,0.0128,0.00027,0.00025,0.0035,0.456,0.0021,0.007,0.012,0.032,0.0039,0.0017,0.0017,15,0,0,0,30,0,0,0,300,0,0,68,0,1252,88,20
7A06111             ,HRB400B    ,1696,0.00077,,0.00027,,0.002,69000,0.0023,0.0128,0.00028,0.00024,0.0033,0.455,0.0018,0.005,0.011,0.032,0.006,0.0037,0.0017,15,0,0,0,30,0,0,0,300,0,0,51,0,1104,88,0
7A06110             ,HRB400B    ,1653,0.00023,,0.0003,,0.002,70150,0.0023,0.013,0.00029,0.00041,0.0035,0.459,0.0021,0.009,0.013,0.031,0.0039,0.0016,0.0017,14,0,0,0,30,50,0,0,300,0,0,102,0,1179,88,0
7A06109             ,HRB400B    ,1672,0.00047,,0.00028,,0.002,70650,0.0023,0.0137,0.00031,0.00036,0.0036,0.471,0.0022,0.005,0.013,0.033,0.0036,0.0014,0.002,15,0,0,0,32,0,0,0,300,0,0,0,0,1200,88,20
7A06108             ,HRB400B    ,1659,0.00038,,0.0003,,0.002,71300,0.0023,0.0131,0.00028,0.00024,0.0035,0.459,0.0013,0.007,0.011,0.034,0.0035,0.0013,0.0021,46,0,0,0,0,75,0,0,0,0,0,102,0,1490,88,0
7A06107             ,HRB400B    ,1645,0.00109,,0.00025,,0.002,69750,0.0023,0.0131,0.0003,0.00017,0.0037,0.459,0.0016,0.006,0.01,0.032,0.0039,0.0017,0.0023,7,0,0,0,40,0,0,0,300,0,0,51,0,1190,88,20
7A06106             ,HRB400B    ,1671,0.00068,,0.00035,,0.002,73300,0.0024,0.0126,0.00027,0.00016,0.0034,0.46,0.0014,0.005,0.009,0.031,0.0039,0.0017,0.0015,6,0,0,0,40,25,0,0,300,0,0,85,0,1169,88,0
7A06105             ,HRB400B    ,1704,0.00097,,0.00031,,0.003,72350,0.0024,0.0128,0.00025,0.00026,0.0034,0.464,0.0016,0.004,0.009,0.034,0.0038,0.0016,0.0015,15,0,0,0,31,0,0,0,300,0,0,51,0,1140,88,20
7A06104             ,HRB400B    ,1653,0.00102,,0.00023,,0.002,71750,0.0024,0.0132,0.00028,0.00017,0.0037,0.471,0.0017,0.007,0.01,0.033,0.0038,0.0016,0.0013,15,0,0,0,31,0,0,0,300,0,0,51,0,1124,88,20
7A06103             ,HRB400B    ,1677,0.0008,,0.00036,,0.002,64700,0.0024,0.0125,0.0003,0.00021,0.0033,0.459,0.0015,0.005,0.01,0.031,0.0039,0.0017,0.0018,15,0,0,0,31,0,0,0,0,0,0,68,0,1117,88,20
7A06102             ,HRB400B    ,1664,0.00068,,0.00027,,0.002,76500,0.0024,0.0128,0.00029,0.00019,0.0034,0.466,0.0019,0.007,0.013,0.033,0.0067,0.0044,0.0029,15,0,0,0,32,25,0,0,300,0,0,68,0,1141,88,0
7A06101             ,HRB400B    ,1708,0.0011,,0.00025,,0.002,73350,0.0023,0.0133,0.00032,0.00031,0.0035,0.463,0.0019,0.007,0.012,0.032,0.0038,0.0016,0.0018,15,0,0,0,32,0,0,0,0,0,0,34,0,1460,88,20
7A06100             ,HRB400B    ,1705,0.00082,,0.0002,,0.002,71450,0.0023,0.013,0.00022,0.00023,0.0039,0.459,0.002,0.006,0.011,0.035,0.0083,0.0051,0.0007,14,0,0,0,28,25,0,0,200,0,0,40,0,1100,132,0
7A06099             ,HRB400B    ,1684,0.00076,,0.00041,,0.002,63450,0.0022,0.0133,0.00033,0.00033,0.0036,0.456,0.0024,0.009,0.012,0.034,0.2826,0.2205,0.0023,15,0,0,0,31,25,0,0,200,0,0,65,0,1260,132,0
7A06098             ,HRB400B    ,1673,0.00078,,0.00025,,0.002,70750,0.0024,0.0136,0.00026,0.00022,0.004,0.481,0.0026,0.01,0.014,0.036,0.0062,0.0038,0.0012,45,0,0,0,0,25,0,0,200,0,0,68,0,1240,132,0
7A06097             ,HRB400B    ,1648,0.00065,,0.00027,,0.002,68650,0.0024,0.0126,0.0003,0.00013,0.0036,0.463,0.002,0.008,0.013,0.035,0.0058,0.0036,0.0025,15,0,0,0,31,25,0,0,200,0,0,68,0,1230,132,0
7A06096             ,HRB400B    ,1662,0.00083,,0.0003,,0.002,71250,0.0024,0.0132,0.00029,0.00016,0.0038,0.473,0.002,0.008,0.016,0.034,0.0056,0.0035,0.0008,15,0,0,0,31,25,0,0,200,0,0,68,0,1250,132,0
7A06095             ,HRB400B    ,1684,0.00075,,0.00025,,0.003,70400,0.0023,0.013,0.00031,0.00019,0.0037,0.46,0.0021,0.01,0.016,0.036,0.0284,0.0251,0.0032,14,0,0,0,29,0,0,0,200,0,0,62,0,1130,132,20
7A06094             ,HRB400B    ,1660,0.0009,,0.00027,,0.003,65800,0.0023,0.0129,0.00028,0.00019,0.0036,0.458,0.0024,0.008,0.016,0.034,0.0054,0.0034,0.0014,15,0,0,0,31,0,0,0,200,0,0,58,0,1200,132,20
7A06093             ,HRB400B    ,1662,0.00081,,0.0003,,0.003,70300,0.0024,0.013,0.0003,0.00032,0.0038,0.472,0.0026,0.006,0.014,0.034,0.0049,0.0031,0,45,0,0,0,0,25,0,0,200,0,0,54,0,1260,132,0
7A06092             ,HRB400B    ,1683,0.00066,,0.00026,,0.003,71100,0.0024,0.013,0.0003,0.00024,0.0037,0.47,0.0023,0.007,0.015,0.035,0.0052,0.0033,0,15,0,0,0,32,25,0,0,200,0,0,68,0,1240,132,0
7A06091             ,HRB400B    ,1676,0.00077,,0.00022,,0.002,69200,0.0024,0.0129,0.00022,0.00019,0.0036,0.468,0.0024,0.007,0.016,0.035,0.0055,0.0035,0.0006,15,0,0,0,32,25,0,0,200,0,0,54,0,1260,132,0
7A06090             ,HRB400B    ,1688,0.00086,,0.00022,,0.002,72200,0.0023,0.013,0.00024,0.00022,0.0035,0.46,0.0024,0.008,0.015,0.034,0.0056,0.0035,0.0006,15,0,0,0,32,25,0,0,200,0,0,54,0,1220,132,0
7A06089             ,HRB400B    ,1683,0.00107,,0.00021,,0.002,71250,0.0023,0.0128,0.00022,0.00024,0.0035,0.457,0.0028,0.01,0.013,0.033,0.0055,0.0034,0.0001,15,0,0,0,32,0,0,0,200,0,0,54,0,1200,132,20
7A06088             ,HRB400B    ,1804,0.00067,,0.00026,,0.002,72150,0.0023,0.013,0.00032,0.00025,0.0035,0.462,0.0029,0.011,0.017,0.036,0.0055,0.0034,0.0021,6,0,0,0,36,25,0,0,200,0,0,68,0,1160,132,0
7A06087             ,HRB400B    ,1648,0.00093,,0.00028,,0.002,64000,0.0023,0.0133,0.00031,0.00018,0.0037,0.465,0.0024,0.009,0.015,0.034,0.0056,0.0035,0.0014,6,0,0,38,0,25,0,0,200,0,0,68,0,1380,132,0
7A06086             ,HRB400B    ,1693,0.0009,,0.0002,,0.002,69950,0.0023,0.0133,0.00023,0.0002,0.0036,0.465,0.0023,0.008,0.016,0.032,0.0059,0.0037,0.0016,7,0,0,0,40,25,0,0,200,0,0,54,0,1380,132,0
7A06085             ,HRB400B    ,1639,0.00041,,0.00036,,0.002,74050,0.0024,0.0134,0.00036,0.00019,0.0036,0.476,0.0021,0.008,0.014,0.034,0.0065,0.004,0.0007,7,0,0,0,40,50,0,0,200,0,0,102,0,1380,88,0
7A06084             ,HRB400B    ,1662,0.00056,,0.00033,,0.002,71950,0.0023,0.0129,0.00032,0.00016,0.0034,0.458,0.0022,0.009,0.015,0.032,0.0052,0.0033,0.0006,7,0,0,0,40,25,0,0,200,0,0,95,0,1380,88,0
7A06083             ,HRB400B    ,1683,0.0006,,0.00037,,0.002,76450,0.0023,0.0126,0.0003,0.00018,0.0033,0.45,0.0013,0.004,0.01,0.032,0.0044,0.0022,0.0022,15,0,0,0,30,25,0,0,200,0,0,85,0,1210,88,0
7A06082             ,HRB400B    ,1656,0.00068,,0.00034,,0.003,71200,0.0023,0.0132,0.00032,0.00017,0.0035,0.461,0.0021,0.004,0.012,0.032,0.0036,0.0014,0.0019,15,0,0,0,30,25,0,0,200,0,0,77,0,1290,88,0
7A06081             ,HRB400B    ,1698,0.00061,,0.00023,,0.002,72750,0.0024,0.0133,0.00025,0.00018,0.0035,0.473,0.0016,0.003,0.01,0.031,0.0037,0.0015,0.0012,15,0,0,0,31,25,0,0,200,0,0,85,0,1340,88,0
7A06080             ,HRB400B    ,1639,0.00051,,0.00033,,0.002,74500,0.0024,0.0129,0.00035,0.0002,0.0036,0.467,0.0019,0.007,0.016,0.033,0.0039,0.0017,0.0027,15,0,0,0,31,50,0,0,200,0,0,85,0,1270,88,0
7A06079             ,HRB400B    ,1651,0.00058,,0.00039,,0.002,69900,0.0022,0.013,0.00037,0.0003,0.0035,0.45,0.0025,0.005,0.012,0.032,0.1017,0.0826,0.0025,15,0,0,0,31,25,0,0,200,0,0,85,0,1340,88,0
7A06078             ,HRB400B    ,1661,0.00055,,0.00037,,0.002,74650,0.0024,0.0134,0.00033,0.00024,0.0038,0.475,0.0023,0.006,0.011,0.032,0.0039,0.0017,0.0018,7,0,0,0,40,50,0,0,0,0,0,102,0,1620,88,0
7A06077             ,HRB400B    ,1672,0.00043,,0.00019,,0.002,74100,0.0024,0.013,0.0003,0.00021,0.0036,0.468,0.0019,0.005,0.013,0.033,0.0038,0.0016,0.0018,6,0,0,0,40,50,0,0,200,0,0,95,0,1240,88,0
7A06076             ,HRB400B    ,1672,0.00057,,0.00025,,0.001,71700,0.0024,0.0136,0.00031,0.00042,0.0037,0.479,0.0021,0.004,0.01,0.033,0.004,0.0018,0.0017,8,0,0,0,40,25,0,0,200,0,0,95,0,1300,88,0
7A06075             ,HRB400B    ,1668,0.00058,,0.00031,,0.002,76500,0.0024,0.0128,0.00032,0.00037,0.0035,0.467,0.0028,0.005,0.012,0.032,0.0041,0.0019,0.0019,7,0,0,0,40,50,0,0,200,0,0,85,0,1280,88,0
7A06074             ,HRB400B    ,1669,0.00051,,0.00033,,0.001,75700,0.0023,0.013,0.00031,0.00027,0.0035,0.459,0.0022,0.005,0.011,0.032,0.004,0.0018,0.0016,6,0,0,0,40,50,0,0,200,0,0,95,0,1240,88,0
7A06073             ,HRB400B    ,1666,0.00048,,0.00037,,0.001,71000,0.0024,0.0129,0.00031,0.00025,0.0034,0.467,0.0026,0.006,0.011,0.033,0.0039,0.0017,0.0019,7,0,0,0,40,50,0,0,200,0,0,95,0,1250,88,0
7A06072             ,HRB400B    ,1666,0.00038,,0.00031,,0.002,74700,0.0024,0.0132,0.00033,0.00022,0.0037,0.474,0.0024,0.007,0.015,0.033,0.0038,0.0016,0.0035,6,0,0,0,40,50,0,0,200,0,0,90,0,1280,88,0
7A06071             ,HRB400B    ,1667,0.00051,,0.00036,,0.002,72250,0.0024,0.0126,0.00031,0.00018,0.0034,0.462,0.0021,0.007,0.016,0.033,0.0039,0.0017,0.0023,7,0,0,0,40,50,0,0,200,0,0,95,0,1270,88,0
7A06070             ,HRB400B    ,1639,0.00066,,0.00039,,0.002,74300,0.0024,0.0135,0.00038,0.00028,0.0038,0.478,0.002,0.007,0.014,0.035,0.0045,0.0023,0.0036,6,0,0,0,40,25,0,0,0,0,0,85,0,1464,88,0
7A06069             ,HRB400B    ,1667,0.00076,,0.00031,,0.002,72450,0.0023,0.0129,0.00034,0.00025,0.0034,0.458,0.0024,0.006,0.015,0.033,0.0044,0.0022,0.0026,6,0,0,0,38,25,0,0,0,0,0,68,0,1386,88,0
7A06068             ,HRB400B    ,1666,0.0009,,0.00032,,0.002,68350,0.0023,0.0128,0.00033,0.00029,0.0035,0.458,0.0031,0.007,0.014,0.032,0.0039,0.0017,0.0031,6,0,0,0,40,0,0,0,0,0,0,51,0,1473,88,20
7A06067             ,HRB400B    ,1664,0.0009,,0.0003,,0.001,72650,0.0024,0.0129,0.00035,0.00025,0.0035,0.467,0.0018,0.006,0.011,0.032,0.0039,0.0017,0.0026,6,0,0,0,40,0,0,0,0,0,0,51,0,1466,88,20
7A06066             ,HRB400B    ,1704,0.00076,,0.00033,,0.001,69900,0.0024,0.0128,0.00033,0.00027,0.0035,0.466,0.0021,0.007,0.014,0.034,0.0039,0.0017,0.0025,6,0,0,0,40,25,0,0,0,0,0,68,0,1462,88,0
7A06065             ,HRB400B    ,1686,0.00082,,0.00034,,0.002,71500,0.0024,0.013,0.00034,0.00026,0.0036,0.468,0.0018,0.007,0.012,0.032,0.147,0.1178,0.0027,6,0,0,0,40,0,0,0,0,0,0,68,0,1451,88,20
7A06064             ,HRB400B    ,1710,0.00052,,0.00033,,0.002,73550,0.0022,0.0133,0.00033,0.0004,0.0038,0.455,0.0022,0.006,0.011,0.034,0.0935,0.0762,0.0031,6,0,0,0,40,50,0,0,0,0,0,85,0,1448,88,0
7A06063             ,HRB400B    ,1677,0.00106,,0.00026,,0.003,72600,0.0024,0.0128,0.00032,0.00022,0.0034,0.465,0.0019,0.004,0.01,0.033,0.0039,0.0016,0.0015,6,0,0,0,40,0,0,0,0,0,0,51,0,1443,88,20
7A06062             ,HRB400B    ,0,0.00067,,0.0004,,0.003,72750,0.0023,0.0128,0.0003,0.00016,0.0036,0.454,0.0012,0.006,0.012,0.033,0.0039,0.0017,0.002,6,0,0,0,40,50,0,0,0,0,0,85,0,1562,88,0
7A06061             ,HRB400B    ,1640,0.0004,,0.0004,,0.002,72950,0.0023,0.013,0.00033,0.00024,0.0034,0.48,0.0015,0.004,0.011,0.033,0.0039,0.0017,0.002,6,0,0,0,38,50,0,0,0,0,0,85,0,1442,88,0
7A06060             ,HRB400B    ,1724,0.00038,,0.00032,,0.002,67500,0.0022,0.0134,0.00032,0.00027,0.0038,0.454,0.0015,0.003,0.009,0.034,0.0251,0.0222,0.0021,45,0,0,0,0,75,0,0,0,0,0,85,0,1451,88,0
